 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text= Det var tilladt at slå fangerne i ansigtet eller maven.
83-4	vrides	vride	VF:----:sp:----	
83-5	og	og	CC:----:--:----	
83-6	åbnes	åbne	VF:----:sp:----	
83-7	mod	mod	T-:----:--:----	
83-8	tilskueren	tilskuer	NC:sduc:--:----	
83-9	.	.	ZP	

#id=84
#text=Efterrationaliseringsdepartementet i ens hjerne arbejder på højtryk, samtidig med at man prøver at gætte sig  til de skjulte dagsordener bagved de venlige ansigter.
84-1	Efterrationaliseringsdepartementet	Efterrationaliseringsdepartementet	NP:siu#:--:----	
84-2	i	i	T-:----:--:----	
84-3	ens	ens	AC:§§u§:--:p---	
84-4	hjerne	hjerne	NC:siuc:--:----	
84-5	arbejder	arbejde	VF:----:sa:----	
84-6	på	på	T-:----:--:----	
84-7	højtryk	højtryk	NC:siun:--:----	
84-8	,	,	ZD	
84-9	samtidig	samtidig	D-:----:--:u---	
84-10	med	med	T-:----:--:----	
84-11	at	at	CS:----:--:----	
84-12	man	man	PI:#-uc:--:----	
84-13	prøver	prøve	VF:----:sa:----	
84-14	at	at	UI:----:--:----	
84-15	gætte	gætte	VI:----:-a:----	
84-16	sig	sig	PP:#-u#:--:-3y-	
84-17	til	til	T-:----:--:----	
84-18	de	den	PM:p-u#:--:----	
84-19	skjulte	jule	VP:p#u#:t-:----	
84-20	dagsordener	dagsorden	NC:piu#:--:----	
84-21	bagved	bagved	D-:----:--:u---	
84-22	de	den	PM:p-u#:--:----	
84-23	venlige	venlig	AC:p#u#:--:p---	
84-24	ansigter	ansigt	NC:piu#:--:----	
84-25	.	.	ZP	

#id=85
#text=Vi kender selvfølgelig alle sammen hendes ansigt.
85-1	Vi	vi	PP:p-nc:--:-1n-	
85-2	kender	kende	VF:----:sa:----	
85-3	selvfølgelig	selvfølgelig	D-:----:--:u---	
85-4	alle	al	PI:p-u#:--:----	
85-5	sammen	sammen	D-:----:--:u---	
85-6	hendes	hendes	PO:#--#:--:-3ns	
85-7	ansigt	ansigt	NC:siun:--:----	
85-8	.	.	ZP	

#id=86
#text= Vi kender ansigtet, sangen og de skæve roller - og det er vist det.
86-1	Vi	vi	PP:p-nc:--:-1n-	
86-2	kender	kende	VF:----:sa:----	
86-3	ansigtet	ansigt	NC:sdun:--:----	
86-4	,	,	ZD	
86-5	sangen	sang	NC:sduc:--:----	
86-6	og	og	CC:----:--:----	
86-7	de	den	PM:p-u#:--:----	
86-8	skæve	skæv	AC:p#u#:--:p---	
86-9	roller	rolle	NC:piu#:--:----	
86-10	-	-	ZH	
86-11	og	og	CC:----:--:----	
86-12	det	det	PP:s-un:--:-3n-	
86-13	er	være	VF:----:sa:----	
86-14	vist	vise	VT:siu#:t-:----	
86-15	det	det	PP:s-un:--:-3n-	
86-16	.	.	ZP	

#id=87
#text= På knæ stirrer hun intenst på sin højre pegefinger, som peger mod loftet femten centimeter fra ansigtet.
87-1	På	på	T-:----:--:----	
87-2	knæ	knæ	NC:siun:--:----	
87-3	stirrer	stirre	VF:----:sa:----	
87-4	hun	hun	PP:s-nc:--:-3n-	
87-5	intenst	intens	AD:----:--:p---	
87-6	på	på	T-:----:--:----	
87-7	sin	sin	PO:s--c:--:-3ys	
87-8	højre	højre	AC:§§u§:--:p---	
87-9	pegefinger	pegefinger	NC:siuc:--:----	
87-10	,	,	ZD	
87-11	som	som	US:----:--:----	
87-12	peger	pege	VF:----:sa:----	
87-13	mod	mod	T-:----:--:----	
87-14	loftet	loft	NC:sdun:--:----	
87-15	femten	femten	LC:--u-:--:----	
87-16	centimeter	centimeter	NC:piu#:--:----	
87-17	fra	fra	T-:----:--:----	
87-18	ansigtet	ansigt	NC:sdun:--:----	
87-19	.	.	ZP	

#id=88
#text= Det er for at passe på mit ansigt.
88-1	Det	det	PP:s-un:--:-3n-	
88-2	er	være	VF:----:sa:----	
88-3	for	for	T-:----:--:----	
88-4	at	at	UI:----:--:----	
88-5	passe	passe	VI:----:-a:----	
88-6	på	på	T-:----:--:----	
88-7	mit	min	PO:s--n:--:-1ns	
88-8	ansigt	ansigt	NC:siun:--:----	
88-9	.	.	ZP	

#id=89
#text= Ved hverken at gå efter værket eller popsangen, men ved at invitere mange gæster og flytte fokus fra sig selv, har Martin Hall malet et musikalsk selvportræt, der har flere facetter, og måske også mere præcision, end når han har skabt og skabt sig med ansigtet presset så tæt til spejlet, at spejlbilledet dugger.
89-1	Ved	ved	T-:----:--:----	
89-2	hverken	hverken	D-:----:--:u---	
89-3	at	at	UI:----:--:----	
89-4	gå	gå	VI:----:-a:----	
89-5	efter	efter	T-:----:--:----	
89-6	værket	værk	NC:sdun:--:----	
89-7	eller	eller	CC:----:--:----	
89-8	popsangen	popsang	NC:sduc:--:----	
89-9	,	,	ZD	
89-10	men	men	CC:----:--:----	
89-11	ved	ved	T-:----:--:----	
89-12	at	at	UI:----:--:----	
89-13	invitere	invitere	VI:----:-a:----	
89-14	mange	mangen	AC:p#u#:--:p---	
89-15	gæster	gæst	NC:piu#:--:----	
89-16	og	og	CC:----:--:----	
89-17	flytte	flytte	VI:----:-a:----	
89-18	fokus	fokus	NC:siu#:--:----	
89-19	fra	fra	T-:----:--:----	
89-20	sig	sig	PP:#-u#:--:-3y-	
89-21	selv	selv	PM:#-u#:--:----	
89-22	,	,	ZD	
89-23	har	have	VF:----:sa:----	
89-24	Martin	Martin	NP:siu#:--:----	
89-25	Hall	Hall	NP:siu#:--:----	
89-26	malet	male	VT:siu#:t-:----	
89-27	et	en	PI:s-un:--:----	
89-28	musikalsk	musikalsk	AC:siu§:--:p---	
89-29	selvportræt	selvportræt	NC:siun:--:----	
89-30	,	,	ZD	
89-31	der	der	US:----:--:----	
89-32	har	have	VF:----:sa:----	
89-33	flere	mange	AC:##u#:--:c---	
89-34	facetter	facet	NC:piu#:--:----	
89-35	,	,	ZD	
89-36	og	og	CC:----:--:----	
89-37	måske	måske	D-:----:--:u---	
89-38	også	også	D-:----:--:u---	
89-39	mere	megen	AC:##u#:--:c---	
89-40	præcision	præcision	NC:siuc:--:----	
89-41	,	,	ZD	
89-42	end	end	CS:----:--:----	
89-43	når	når	CS:----:--:----	
89-44	han	han	PP:s-nc:--:-3n-	
89-45	har	have	VF:----:sa:----	
89-46	skabt	skabe	VT:siu#:t-:----	
89-47	og	og	CC:----:--:----	
89-48	skabt	skabe	VT:siu#:t-:----	
89-49	sig	sig	PP:#-u#:--:-3y-	
89-50	med	med	T-:----:--:----	
89-51	ansigtet	ansigt	NC:sdun:--:----	
89-52	presset	presse	VT:siu#:t-:----	
89-53	så	så	D-:----:--:u---	
89-54	tæt	tæt	AD:----:--:p---	
89-55	til	til	T-:----:--:----	
89-56	spejlet	spejl	NC:sdun:--:----	
89-57	,	,	ZD	
89-58	at	at	CS:----:--:----	
89-59	spejlbilledet	spejlbillede	NC:sdun:--:----	
89-60	dugger	dugge	VF:----:sa:----	
89-61	.	.	ZP	

#id=90
#text= Og fattigdommens ansigt, den degradering af menneskelig værdighed, som fattigdommen medførte, havde været modbydelig.
90-1	Og	og	CC:----:--:----	
90-2	fattigdommens	fattigdom	NC:sdgc:--:----	
90-3	ansigt	ansigt	NC:siun:--:----	
90-4	,	,	ZD	
90-5	den	den	PM:s-uc:--:----	
90-6	degradering	degradering	NC:siuc:--:----	
90-7	af	af	T-:----:--:----	
90-8	menneskelig	menneskelig	AC:siuc:--:p---	
90-9	værdighed	værdighed	NC:siuc:--:----	
90-10	,	,	ZD	
90-11	som	som	US:----:--:----	
90-12	fattigdommen	fattigdom	NC:sduc:--:----	
90-13	medførte	medføre	VF:----:ta:----	
90-14	,	,	ZD	
90-15	havde	have	VF:----:ta:----	
90-16	været	være	VT:siu#:t-:----	
90-17	modbydelig	modbydelig	AD:----:--:p---	
90-18	.	.	ZP	

#id=91
#text= Men det gjorde han ikke; tværtimod lagde han ansigtet i medynksomme folder (tak til digteren Aarestrup for ordet
91-1	Men	men	CC:----:--:----	
91-2	det	det	PP:s-un:--:-3n-	
91-3	gjorde	gøre	VF:----:ta:----	
91-4	han	han	PP:s-nc:--:-3n-	
91-5	ikke	ikke	D-:----:--:u---	
91-6	;	;	ZP	
91-7	tværtimod	tværtimod	D-:----:--:u---	
91-8	lagde	lægge	VF:----:ta:----	
91-9	han	han	PP:s-nc:--:-3n-	
91-10	ansigtet	ansigt	NC:sdun:--:----	
91-11	i	i	T-:----:--:----	
91-12	medynksomme	medynksomme	PI:p-u#:--:----	
91-13	folder	fold	NC:piu#:--:----	
91-14	(	(	ZD	
91-15	tak	tak	NC:siuc:--:----	
91-16	til	til	T-:----:--:----	
91-17	digteren	digter	NC:sduc:--:----	
91-18	Aarestrup	Aarestrup	NP:siu#:--:----	
91-19	for	for	T-:----:--:----	
91-20	ordet	ord	NC:sdun:--:----	

#id=92
#text=Generalerne har talrige gange ydmyget oppositionslederen ved at lade ham arrestere og gennembanke, den ene gang så voldsomt, at hans forslåede ansigt dukkede op på alverdens tv-kanaler.
92-1	Generalerne	general	NC:pdu#:--:----	
92-2	har	have	VF:----:sa:----	
92-3	talrige	talrig	AC:p#u#:--:p---	
92-4	gange	gang	NC:piu#:--:----	
92-5	ydmyget	ydmyge	VT:siu#:t-:----	
92-6	oppositionslederen	oppositionsleder	NC:sduc:--:----	
92-7	ved	ved	T-:----:--:----	
92-8	at	at	UI:----:--:----	
92-9	lade	lade	VI:----:-a:----	
92-10	ham	han	PP:s-uc:--:-3n-	
92-11	arrestere	arrestere	VI:----:-a:----	
92-12	og	og	CC:----:--:----	
92-13	gennembanke	gennembanke	VI:----:-a:----	
92-14	,	,	ZD	
92-15	den	den	PM:s-uc:--:----	
92-16	ene	ene	AC:§§u§:--:p---	
92-17	gang	gang	NC:siuc:--:----	
92-18	så	så	:----:--:u---	
92-19	voldsomt	voldsom	AC:siun:--:p---	
92-20	,	,	ZD	
92-21	at	at	CS:----:--:----	
92-22	hans	hans	PO:#--#:--:-3ns	
92-23	forslåede	forslået	AC:sdu#:--:p---	
92-24	ansigt	ansigt	NC:siun:--:----	
92-25	dukkede	dukke	VF:----:ta:----	
92-26	op	op	D-:----:--:u---	
92-27	på	på	T-:----:--:----	
92-28	alverdens	alverden	NC:sigc:--:----	
92-29	tv	tv	NW:----:--:----	
92-30	-	-	ZH	
92-31	kanaler	kanal	NC:piu#:--:----	
92-32	.	.	ZP	

#id=93
#text=Så selv på gode gamle Nilen er de med på det nyeste (eller lader som om), og da en lille fiskerbåd med to kludebunker med mørkbrændte ansigter med store hvide smil i toppen listede sig nærmere, lød det advarende fra Mahmoud:
93-1	Så	så	D-:----:--:u---	
93-2	selv	selv	D-:----:--:u---	
93-3	på	på	T-:----:--:----	
93-4	gode	god	AC:p#u#:--:p---	
93-5	gamle	gammel	AC:p#u#:--:p---	
93-6	Nilen	Nilen	NP:siu#:--:----	
93-7	er	være	VF:----:sa:----	
93-8	de	de	PP:p-n#:--:-3n-	
93-9	med	med	D-:----:--:u---	
93-10	på	på	:--:----	
93-11	det	den	PM:s-un:--:----	
93-12	nyeste	ny	AC:§du§:--:s---	
93-13	(	(	ZD	
93-14	eller	eller	CC:----:--:----	
93-15	lader	lade	VF:----:sa:----	
93-16	som	som	US:----:--:----	
93-17	om	om	T-:----:--:----	
93-18	)	)	ZD	
93-19	,	,	ZD	
93-20	og	og	CC:----:--:----	
93-21	da	da	CS:----:--:----	
93-22	en	en	PI:s-uc:--:----	
93-23	lille	lille	AC:s§u§:--:p---	
93-24	fiskerbåd	fiskerbåd	NC:siuc:--:----	
93-25	med	med	T-:----:--:----	
93-26	to	to	LC:--u-:--:----	
93-27	kludebunker	kludebunke	NC:piu#:--:----	
93-28	med	med	T-:----:--:----	
93-29	mørkbrændte	mørkbrændt	AC:p#u#:--:p---	
93-30	ansigter	ansigt	NC:piu#:--:----	
93-31	med	med	T-:----:--:----	
93-32	store	stor	AC:p#u#:--:p---	
93-33	hvide	hvid	AC:p#u#:--:p---	
93-34	smil	smil	NC:piu#:--:----	
93-35	i	i	T-:----:--:----	
93-36	toppen	top	NC:sduc:--:----	
93-37	listede	liste	VF:----:ta:----	
93-38	sig	sig	PP:#-u#:--:-3y-	
93-39	nærmere	nær	AD:----:--:c---	
93-40	,	,	ZD	
93-41	lød	lyde	VF:----:ta:----	
93-42	det	den	PM:s-un:--:----	
93-43	advarende	advare	VP:##u#:s-:----	
93-44	fra	fra	T-:----:--:----	
93-45	Mahmoud	Mahmoud	NP:siu#:--:----	
93-46	:	:	ZP	

#id=94
#text=De var sortklædte, og deres ansigter var skjult bag styrhjelmene.
94-1	De	de	PP:p-n#:--:-3n-	
94-2	var	være	VF:----:ta:----	
94-3	sortklædte	sortklædt	AC:p#u#:--:p---	
94-4	,	,	ZD	
94-5	og	og	CC:----:--:----	
94-6	deres	deres	PO:#--#:--:-3np	
94-7	ansigter	ansigt	NC:piu#:--:----	
94-8	var	være	VF:----:ta:----	
94-9	skjult	skjule	VT:siu#:t-:----	
94-10	bag	bag	T-:----:--:----	
94-11	styrhjelmene	styrhjelm	NC:pdu#:--:----	
94-12	.	.	ZP	

#id=95
#text=Og skuespillerne er alle friske ansigter, som gør det godt.
95-1	Og	og	CC:----:--:----	
95-2	skuespillerne	skuespiller	NC:pdu#:--:----	
95-3	er	være	VF:----:sa:----	
95-4	alle	al	PI:p-u#:--:----	
95-5	friske	frisk	AC:p#u#:--:p---	
95-6	ansigter	ansigt	NC:piu#:--:----	
95-7	,	,	ZD	
95-8	som	som	US:----:--:----	
95-9	gør	gøre	VF:----:sa:----	
95-10	det	det	PP:s-un:--:-3n-	
95-11	godt	god	AD:----:--:p---	
95-12	.	.	ZP	

#id=96
#text=Der er også noget andet, der snævrer ind, nemlig udvalget af politiske ansigter i medierne.
96-1	Der	der	US:----:--:----	
96-2	er	være	VF:----:sa:----	
96-3	også	også	D-:----:--:u---	
96-4	noget	nogen	PI:s-un:--:----	
96-5	andet	anden	PI:s-un:--:----	
96-6	,	,	ZD	
96-7	der	der	US:----:--:----	
96-8	snævrer	snævre	VF:----:sa:----	
96-9	ind	ind	D-:----:--:u---	
96-10	,	,	ZD	
96-11	nemlig	nemlig	D-:----:--:u---	
96-12	udvalget	udvalg	NC:sdun:--:----	
96-13	af	af	T-:----:--:----	
96-14	politiske	politisk	AC:p#u#:--:p---	
96-15	ansigter	ansigt	NC:piu#:--:----	
96-16	i	i	T-:----:--:----	
96-17	medierne	medie	NC:pdu#:--:----	
96-18	.	.	ZP	

#id=97
#text= Der er dømt angrebsfejl, overtrådt og udvisning på én gang i de sætninger, min sidemand hvislende hvisker under sin skaldede isse og store runde briller lige ind i ansigtet på mig:
97-1	Der	der	US:----:--:----	
97-2	er	være	VF:----:sa:----	
97-3	dømt	dødsdømme	VT:siu#:t-:----	
97-4	angrebsfejl	angrebsfejl	NC:piu#:--:----	
97-5	,	,	ZD	
97-6	overtrådt	overtræde	VT:siu#:t-:----	
97-7	og	og	CC:----:--:----	
97-8	udvisning	udvisning	NC:siuc:--:----	
97-9	på	på	T-:----:--:----	
97-10	én	en	PI:s-uc:--:----	
97-11	gang	gang	NC:siuc:--:----	
97-12	i	i	T-:----:--:----	
97-13	de	den	PM:p-u#:--:----	
97-14	sætninger	sætning	NC:piu#:--:----	
97-15	,	,	ZD	
97-16	min	min	XY:----:--:----	
97-17	sidemand	sidemand	NC:siuc:--:----	
97-18	hvislende	hvisle	VP:##u#:s-:----	
97-19	hvisker	hviske	VF:----:sa:----	
97-20	under	under	T-:----:--:----	
97-21	sin	sin	PO:s--c:--:-3ys	
97-22	skaldede	skaldet	AC:sdu#:--:p---	
97-23	isse	isse	NC:siuc:--:----	
97-24	og	og	CC:----:--:----	
97-25	store	stor	AC:p#u#:--:p---	
97-26	runde	rund	AC:p#u#:--:p---	
97-27	briller	brille	NC:piu#:--:----	
97-28	lige	lige	D-:----:--:u---	
97-29	ind	ind	D-:----:--:u---	
97-30	i	i	T-:----:--:----	
97-31	ansigtet	ansigt	NC:sdun:--:----	
97-32	på	på	T-:----:--:----	
97-33	mig	jeg	PP:s-uc:--:-1#-	
97-34	:	:	ZP	

#id=98
#text= At vi kan lugte os frem til andres immunforsvar er et af de mere overraskende resultater, mens mange nok havde på fornemmelsen, at mænd ofte finder feminine ansigter mest tiltrækkende, da disse træk er tegn på en høj produktion af østrogen.
98-1	At	at	CS:----:--:----	
98-2	vi	vi	PP:p-nc:--:-1n-	
98-3	kan	kunne	VF:----:sa:----	
98-4	lugte	lugte	VI:----:-a:----	
98-5	os	vi	PP:p-uc:--:-1#-	
98-6	frem	frem	D-:----:--:u---	
98-7	til	til	T-:----:--:----	
98-8	andres	andres	XY:----:--:----	
98-9	immunforsvar	immunforsvar	NC:siun:--:----	
98-10	er	være	VF:----:sa:----	
98-11	et	en	PI:s-un:--:----	
98-12	af	af	T-:----:--:----	
98-13	de	den	PM:p-u#:--:----	
98-14	mere	megen	AD:----:--:c---	
98-15	overraskende	overraske	VP:##u#:s-:----	
98-16	resultater	resultat	NC:piu#:--:----	
98-17	,	,	ZD	
98-18	mens	mens	CS:----:--:----	
98-19	mange	mangen	AC:p#u#:--:p---	
98-20	nok	nok	D-:----:--:u---	
98-21	havde	have	VF:----:ta:----	
98-22	på	på	T-:----:--:----	
98-23	fornemmelsen	fornemmelse	NC:sduc:--:----	
98-24	,	,	ZD	
98-25	at	at	CS:----:--:----	
98-26	mænd	mand	NC:piu#:--:----	
98-27	ofte	ofte	D-:----:--:u---	
98-28	finder	finde	VF:----:sa:----	
98-29	feminine	feminin	AC:p#u#:--:p---	
98-30	ansigter	ansigt	NC:piu#:--:----	
98-31	mest	megen	AD:----:--:s---	
98-32	tiltrækkende	tiltrækkende	AC:§§u§:--:p---	
98-33	,	,	ZD	
98-34	da	da	CS:----:--:----	
98-35	disse	denne	PM:p-u#:--:----	
98-36	træk	træk	NC:siun:--:----	
98-37	er	være	VF:----:sa:----	
98-38	tegn	tegn	NC:siun:--:----	
98-39	på	på	T-:----:--:----	
98-40	en	en	PI:s-uc:--:----	
98-41	høj	høj	AC:siuc:--:p---	
98-42	produktion	produktion	NC:siuc:--:----	
98-43	af	af	T-:----:--:----	
98-44	østrogen	østrogen	NC:siun:--:----	
98-45	.	.	ZP	

#id=99
#text=Kommissionens formand skal imidlertid fungere som Europas dynamiske ansigt udadtil.
99-1	Kommissionens	kommission	NC:sdgc:--:----	
99-2	formand	formand	NC:siuc:--:----	
99-3	skal	skulle	VF:----:sa:----	
99-4	imidlertid	imidlertid	D-:----:--:u---	
99-5	fungere	fungere	VI:----:-a:----	
99-6	som	som	US:----:--:----	
99-7	Europas	Europa	NP:sig#:--:----	
99-8	dynamiske	dynamisk	AC:sdu#:--:p---	
99-9	ansigt	ansigt	NC:siun:--:----	
99-10	udadtil	udadtil	D-:----:--:u---	
99-11	.	.	ZP	

#id=100
#text=Oven i det politiske diplomati kommer sliddet som alliancens ansigt udadtil.
100-1	Oven	oven	D-:----:--:u---	
100-2	i	i	T-:----:--:----	
100-3	det	den	PM:s-un:--:----	
100-4	politiske	politisk	AC:sdu#:--:p---	
100-5	diplomati	diplomati	NC:siun:--:----	
100-6	kommer	komme	VF:----:sa:----	
100-7	sliddet	slid	NC:sdun:--:----	
100-8	som	som	US:----:--:----	
100-9	alliancens	alliance	NC:sdgc:--:----	
100-10	ansigt	ansigt	NC:siun:--:----	
100-11	udadtil	udadtil	D-:----:--:u---	
100-12	.	.	ZP	

